Date,AAPL,JPM,MSFT,NVDA
2023-07-10,186.17376708984375,137.1902618408203,324.86199951171875,42.14705276489258
2023-07-11,185.65060424804688,139.3357696533203,325.48858642578125,42.37187194824219
2023-07-12,187.3187713623047,140.02572631835938,330.1192321777344,43.867706298828125
2023-07-13,188.07882690429688,140.7062225341797,335.4646301269531,45.94109344482422
2023-07-14,188.22689819335938,141.556884765625,337.99041748046875,45.43348693847656
2023-07-17,191.48428344726562,144.96896362304688,338.4701232910156,46.424713134765625
2023-07-18,191.22763061523438,145.2335662841797,351.9411926269531,47.45690155029297
2023-07-19,192.57992553710938,145.7912139892578,347.6238098144531,47.04022979736328
2023-07-20,190.63540649414062,147.58705139160156,339.586181640625,45.484439849853516
2023-07-21,189.46078491210938,146.4528350830078,336.5513000488281,44.274383544921875
2023-07-24,190.26025390625,149.33558654785156,337.8631286621094,44.5771484375
2023-07-25,191.11904907226562,148.2202911376953,343.60992431640625,45.6433219909668
2023-07-26,191.98768615722656,149.1087188720703,330.67724609375,45.41649627685547
2023-07-27,190.7241973876953,147.4641571044922,323.77532958984375,45.86415481567383
2023-07-28,193.30050659179688,148.30531311035156,331.2646789550781,46.71348571777344
2023-07-31,193.91249084472656,149.2977752685547,328.8662109375,46.69249725341797
2023-08-01,193.08334350585938,148.560546875,329.2773132324219,46.47067642211914
2023-08-02,190.09246826171875,146.87815856933594,320.6229248046875,44.23442077636719
2023-08-03,188.70069885253906,147.7760772705078,319.8005676269531,44.48023223876953
2023-08-04,179.6392822265625,147.4641571044922,320.8970947265625,44.64509963989258
2023-08-07,176.53982543945312,148.16357421875,323.17816162109375,45.381534576416016
2023-08-08,177.47755432128906,147.3318634033203,319.2033996582031,44.62911605834961
2023-08-09,175.88836669921875,145.35643005371094,315.4636535644531,42.52075958251953
2023-08-10,175.6712188720703,145.13906860351562,316.1488952636719,42.354896545410156
2023-08-11,175.73048400878906,145.98025512695312,314.2692565917969,40.823089599609375
2023-08-14,177.3811492919922,146.28271484375,317.2356262207031,43.71881866455078
2023-08-15,175.3944549560547,142.55874633789062,315.1014099121094,43.905677795410156
2023-08-16,174.52462768554688,141.953857421875,314.3361511230469,43.452030181884766
2023-08-17,171.9844207763672,140.4794464111328,310.8827819824219,43.310142517089844
2023-08-18,172.46875,140.80078125,310.4903869628906,43.26517868041992
2023-08-21,173.8031005859375,141.28280639648438,315.7881774902344,46.93031311035156
2023-08-22,175.177001953125,138.352783203125,316.3571472167969,45.63232421875
2023-08-23,179.0219268798828,139.28848266601562,320.8113098144531,47.07920837402344
2023-08-24,174.3368682861328,139.15618896484375,313.914306640625,47.12615966796875
2023-08-25,176.54100036621094,138.98606872558594,316.8673095703125,45.9820556640625
2023-08-28,178.1027069091797,139.4680938720703,317.57373046875,46.79841995239258
2023-08-29,181.9871826171875,140.6022491455078,322.194580078125,48.74589538574219
2023-08-30,185.4762725830078,140.03518676757812,322.5673522949219,49.225521087646484
2023-08-31,185.6937255859375,138.3055419921875,321.556884765625,49.31645202636719
2023-09-01,187.26535034179688,138.76869201660156,322.4397888183594,48.471107482910156
2023-09-05,187.5025177001953,137.23748779296875,327.2373046875,48.51008224487305
2023-09-06,180.79119873046875,137.0106964111328,326.58001708984375,47.02811813354492
2023-09-07,175.503173828125,135.83868408203125,323.66619873046875,46.20869445800781
2023-09-08,176.11598205566406,135.94264221191406,327.9436340332031,45.540157318115234
2023-09-11,177.2823486328125,136.53810119628906,331.5441589355469,45.146427154541016
2023-09-12,174.2577667236328,138.31500244140625,325.4909362792969,44.838645935058594
2023-09-13,172.1919708251953,138.3811798095703,329.69976806640625,45.453216552734375
2023-09-14,173.7042694091797,141.0654296875,332.289794921875,45.54914855957031
2023-09-15,172.98268127441406,140.6495361328125,323.9703063964844,43.86932373046875
2023-09-18,175.90843200683594,140.94253540039062,322.8322448730469,43.93527603149414
2023-09-19,176.99566650390625,140.762939453125,322.4300537109375,43.489585876464844
2023-09-20,173.45716857910156,140.16751098632812,314.69915771484375,42.2094841003418
2023-09-21,171.9152069091797,139.0711212158203,313.4826354980469,40.988338470458984
2023-09-22,172.76524353027344,137.7384490966797,311.0103454589844,41.58091735839844
2023-09-25,174.04029846191406,138.41897583007812,311.5303039550781,42.1924934387207
2023-09-26,169.96804809570312,136.98231506347656,306.2325439453125,41.881710052490234
2023-09-27,168.4557647705078,137.78567504882812,306.87017822265625,42.43832778930664
2023-09-28,168.71273803710938,139.49642944335938,307.7041015625,43.058895111083984
2023-09-29,169.2267303466797,137.0673828125,309.774169921875,43.46860885620117
2023-10-02,171.73728942871094,135.8859405517578,315.7095947265625,44.75070571899414
2023-10-03,170.40293884277344,134.88406372070312,307.4588623046875,43.4865837097168
2023-10-04,171.6483612060547,135.4889678955078,312.9234313964844,44.01022720336914
2023-10-05,172.8838653564453,136.06024169921875,313.3157958984375,44.656768798828125
2023-10-06,175.43397521972656,138.1549530029297,321.06634521484375,45.73002243041992
2023-10-09,176.91659545898438,137.84072875976562,323.57781982421875,45.241363525390625
2023-10-10,176.3235626220703,138.6786346435547,322.1749572753906,45.76599884033203
2023-10-11,177.71722412109375,139.1546630859375,326.1286926269531,46.773292541503906
2023-10-12,178.61668395996094,138.83096313476562,324.89251708984375,46.91219711303711
2023-10-13,176.77822875976562,140.9161376953125,321.5274658203125,45.429237365722656
2023-10-16,176.6497039794922,140.7733154296875,326.3445129394531,46.06278991699219
2023-10-17,175.09788513183594,140.4686279296875,325.7755126953125,43.90729904174805
2023-10-18,173.8031005859375,138.92617797851562,323.8623962402344,42.16651153564453
2023-10-19,173.42750549316406,138.33584594726562,325.0495300292969,42.07158660888672
2023-10-20,170.8773651123047,136.1078338623047,320.4875183105469,41.35807418823242
2023-10-23,170.99598693847656,134.2511749267578,323.0873718261719,42.94497299194336
2023-10-24,171.43087768554688,134.41305541992188,324.2744445800781,43.63248825073242
2023-10-25,169.11801147460938,133.67987060546875,334.2225646972656,41.74980163574219
2023-10-26,164.95675659179688,134.0226593017578,321.6844177246094,40.297821044921875
2023-10-27,166.2713623046875,129.1953582763672,323.568115234375,40.47169876098633
2023-10-30,168.3173828125,130.842529296875,330.92608642578125,41.132240295410156
2023-10-31,168.7918243408203,132.40403747558594,331.7109680175781,40.75149917602539
